time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-20 17:05:00,NAK,NAK02,,,,,(19.33333333333333-3j),(20.4+2.8j),(61.4-0.6666666666666666j)
2022-08-20 17:10:00,NAK,NAK02,,,,,(19-3j),(19.8+2.2666666666666666j),(59.53333333333333-1.6666666666666667j)
2022-08-20 17:15:00,NAK,NAK02,,,,,(18.571428571428573-3j),(21.571428571428573+2.142857142857143j),(60.57142857142857-0.5j)
2022-08-20 17:20:00,NAK,NAK02,,,,,(18.285714285714285-3j),(22.785714285714285+2.4285714285714284j),(60.785714285714285+0.5714285714285714j)
2022-08-20 17:25:00,NAK,NAK02,,,,,(18.928571428571427-2.7142857142857144j),(22.285714285714285+2.2857142857142856j),(61.285714285714285-0.1428571428571428j)
2022-08-20 17:30:00,NAK,NAK02,,,,,(20.8125-2.1875j),(21.5625+2.4375j),(65.0625-0.625j)
2022-08-20 17:35:00,NAK,NAK02,,,,,(19.15384615384616-2.8461538461538463j),(20.76923076923077+2.6153846153846154j),(61.46153846153846-0.4615384615384615j)
2022-08-20 17:40:00,NAK,NAK02,,,,,(18.133333333333333-3j),(20.933333333333334+2.2666666666666666j),(60.86666666666667+0.2j)
2022-08-20 17:45:00,NAK,NAK02,,,,,(18-3j),(19.8125+2.5625j),(58.0625-0.0625j)
2022-08-20 17:50:00,NAK,NAK02,,,,,(18-3j),(19.26086956521739+2.5217391304347827j),(57.391304347826086-1.0869565217391304j)
2022-08-20 17:55:00,NAK,NAK02,,,,,(17.733333333333334-3j),(19.133333333333333+2.6666666666666665j),(57.46666666666667-1.0666666666666669j)
2022-08-20 18:00:00,NAK,NAK02,,,,,(18.133333333333333-3j),(19.466666666666665+3j),(58+0.2666666666666666j)
2022-08-20 18:05:00,NAK,NAK02,,,,,(19.384615384615383-2.923076923076923j),(20.23076923076923+2.769230769230769j),(60.07692307692308+0.3076923076923077j)
2022-08-20 18:10:00,NAK,NAK02,,,,,(19.15384615384616-3j),(18.923076923076923+2.6923076923076925j),(58.30769230769231-1.2307692307692308j)
2022-08-20 18:15:00,NAK,NAK02,,,,,(18-3j),(19.071428571428573+2.5j),(57.42857142857143-0.5714285714285714j)
2022-08-20 18:20:00,NAK,NAK02,,,,,(17.823529411764707-3j),(19.294117647058822+2.3529411764705883j),(57.94117647058823-0.6470588235294118j)
2022-08-20 18:25:00,NAK,NAK02,,,,,(17.76923076923077-3j),(18.923076923076923+2.4615384615384617j),(57.15384615384615-0.6923076923076923j)
2022-08-20 18:30:00,NAK,NAK02,,,,,(17.466666666666665-3j),(19.6+2.8j),(57.73333333333333-0.8j)
2022-08-20 18:35:00,NAK,NAK02,,,,,(17.923076923076923-3.4615384615384617j),(19.846153846153847+3.4615384615384617j),(58.15384615384615-0.1538461538461538j)
2022-08-20 18:40:00,NAK,NAK02,,,,,(17.933333333333334-3j),(20.73333333333333+3.1333333333333333j),(59.93333333333333+1.7333333333333334j)
2022-08-20 18:45:00,NAK,NAK02,,,,,(19.5-3j),(20+3.2857142857142856j),(58.57142857142857-1j)
2022-08-20 18:50:00,NAK,NAK02,,,,,(20.428571428571427-2.357142857142857j),(19.357142857142858+2.9285714285714284j),(60.142857142857146-0.8571428571428571j)
2022-08-20 18:55:00,NAK,NAK02,,,,,(18.75-2.9375j),(19.125+2.6875j),(57.5625-1.25j)
2022-08-20 19:00:00,NAK,NAK02,,,,,(19.142857142857142-3.071428571428572j),(18.285714285714285+2.2857142857142856j),(56.92857142857143-3.071428571428572j)
2022-08-20 19:05:00,NAK,NAK02,,,,,(18.285714285714285-3j),(19.928571428571427+2.071428571428572j),(58.71428571428572-0.2142857142857142j)
2022-08-20 19:10:00,NAK,NAK02,,,,,(17.083333333333332-3j),(17.916666666666668+2.083333333333333j),(53.083333333333336-1.3333333333333333j)
2022-08-20 19:15:00,NAK,NAK02,,,,,(17.333333333333332-3j),(18.73333333333333+2.1333333333333333j),(54.13333333333333-0.5333333333333333j)
2022-08-20 19:20:00,NAK,NAK02,,,,,(17.38888888888889-3j),(18+2j),(53.22222222222222+0.7777777777777778j)
2022-08-20 19:25:00,NAK,NAK02,,,,,(17.571428571428573-3j),(16.928571428571427+2.071428571428572j),(52.42857142857143+0.4285714285714285j)
2022-08-20 19:30:00,NAK,NAK02,,,,,(17.428571428571427-3j),(17.571428571428573+2j),(52.285714285714285-0.5714285714285714j)
2022-08-20 19:35:00,NAK,NAK02,,,,,(16.307692307692307-3j),(18.15384615384616+2j),(52-0.0769230769230769j)
2022-08-20 19:40:00,NAK,NAK02,,,,,(16.071428571428573-2.857142857142857j),(18.357142857142858+2j),(52+0j)
2022-08-20 19:45:00,NAK,NAK02,,,,,(16-3j),(17.333333333333332+2j),(50.333333333333336-1.6666666666666667j)
2022-08-20 19:50:00,NAK,NAK02,,,,,(16.0625-2.875j),(17.6875+2j),(51.5-0.5j)
