time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-11 02:30:00,NBP,NBP01,,,,,(11.2-3.933333333333333j),(7.666666666666667-6.133333333333334j),(10.266666666666667-5.4j)
2022-08-11 02:35:00,NBP,NBP01,,,,,(11.2-4.6j),(8.4-6.8j),(10.8-5.8j)
2022-08-11 02:40:00,NBP,NBP01,,,,,(10.4-4.4j),(8.333333333333334-6.333333333333333j),(10.333333333333334-5.266666666666667j)
2022-08-11 02:45:00,NBP,NBP01,,,,,(9.733333333333333-3.733333333333333j),(7.733333333333333-5.733333333333333j),(9.733333333333333-4.666666666666667j)
2022-08-11 02:50:00,NBP,NBP01,,,,,(10.4-3.466666666666667j),(7.466666666666667-6j),(10.4-4.533333333333333j)
2022-08-11 02:55:00,NBP,NBP01,,,,,(8.733333333333333-3j),(6.8-5.266666666666667j),(8.8-3.733333333333333j)
2022-08-11 03:00:00,NBP,NBP01,,,,,(8.533333333333333-3j),(7-5.733333333333333j),(9-3j)
2022-08-11 03:05:00,NBP,NBP01,,,,,(11.2-4.4j),(8.666666666666666-6.866666666666666j),(10.666666666666666-5.6j)
2022-08-11 03:10:00,NBP,NBP01,,,,,(12-4.866666666666666j),(9.2-7.133333333333334j),(11.733333333333333-6.266666666666667j)
2022-08-11 03:15:00,NBP,NBP01,,,,,(10.6-4.4j),(7.666666666666667-5.733333333333333j),(9.6-4.866666666666666j)
2022-08-11 03:20:00,NBP,NBP01,,,,,(8.733333333333333-3.2666666666666666j),(6.266666666666667-5j),(8.133333333333333-4.066666666666666j)
2022-08-11 03:25:00,NBP,NBP01,,,,,(10-3.466666666666667j),(6.533333333333333-5.533333333333333j),(9.2-4.6j)
2022-08-11 03:30:00,NBP,NBP01,,,,,(8.6-3.1333333333333333j),(6.2-5.133333333333334j),(8.4-4.133333333333334j)
2022-08-11 03:35:00,NBP,NBP01,,,,,(8.2-3.2j),(6.2-5.2j),(8.2-4.133333333333334j)
2022-08-11 03:40:00,NBP,NBP01,,,,,(10.866666666666667-4.933333333333334j),(7.866666666666666-7.6j),(10.733333333333333-6.6j)
2022-08-11 03:45:00,NBP,NBP01,,,,,(11.2-3.8j),(6.8-5.8j),(10.266666666666667-6.2j)
2022-08-11 03:50:00,NBP,NBP01,,,,,(8.733333333333333-3.066666666666667j),(5.933333333333334-5.666666666666667j),(8.733333333333333-4.733333333333333j)
2022-08-11 03:55:00,NBP,NBP01,,,,,(9.933333333333334-3.933333333333333j),(6.666666666666667-6.266666666666667j),(9.4-5.266666666666667j)
2022-08-11 04:00:00,NBP,NBP01,,,,,(9.466666666666669-3.066666666666667j),(6.533333333333333-6j),(9.666666666666666-4.466666666666667j)
2022-08-11 04:05:00,NBP,NBP01,,,,,(9.6-3.6j),(7.533333333333333-6.533333333333333j),(9.733333333333333-4.6j)
2022-08-11 04:10:00,NBP,NBP01,,,,,(9-3.933333333333333j),(6.933333333333334-6.933333333333334j),(9.4-4.933333333333334j)
2022-08-11 04:15:00,NBP,NBP01,,,,,(10.4-3.733333333333333j),(7.333333333333333-6.6j),(10.533333333333331-5.4j)
2022-08-11 04:20:00,NBP,NBP01,,,,,(10-3.1333333333333333j),(6.6-6.133333333333334j),(10.333333333333334-4.8j)
2022-08-11 04:25:00,NBP,NBP01,,,,,(9.066666666666666-3.6j),(6.266666666666667-5.733333333333333j),(9.133333333333333-5j)
2022-08-11 04:30:00,NBP,NBP01,,,,,(8.8-3.533333333333333j),(5.866666666666666-5.8j),(8.333333333333334-4.8j)
2022-08-11 04:35:00,NBP,NBP01,,,,,(8.666666666666666-3j),(5.933333333333334-5.333333333333333j),(8.666666666666666-4.066666666666666j)
2022-08-11 04:40:00,NBP,NBP01,,,,,(9.666666666666666-4.333333333333333j),(7.333333333333333-6.533333333333333j),(10.2-5.466666666666667j)
2022-08-11 04:45:00,NBP,NBP01,,,,,(9.466666666666669-4.4j),(7.466666666666667-7.133333333333334j),(10.133333333333333-5.466666666666667j)
2022-08-11 04:50:00,NBP,NBP01,,,,,(9.666666666666666-3.6666666666666665j),(6.266666666666667-6.066666666666666j),(9.133333333333333-5.133333333333334j)
2022-08-11 04:55:00,NBP,NBP01,,,,,(9.466666666666669-3.6666666666666665j),(6.533333333333333-5.6j),(9.066666666666666-5.066666666666666j)
2022-08-11 05:00:00,NBP,NBP01,,,,,(9.133333333333333-3.6j),(6.333333333333333-5.8j),(8.666666666666666-4.866666666666666j)
2022-08-11 05:05:00,NBP,NBP01,,,,,(8.666666666666666-3.2666666666666666j),(5.6-6.133333333333334j),(9-4.666666666666667j)
2022-08-11 05:10:00,NBP,NBP01,,,,,(9-2.6666666666666665j),(6.333333333333333-6.333333333333333j),(10-4.666666666666667j)
2022-08-11 05:15:00,NBP,NBP01,,,,,(9.666666666666666-4.466666666666667j),(7.666666666666667-7.066666666666666j),(10.266666666666667-5.266666666666667j)
2022-08-11 05:20:00,NBP,NBP01,,,,,(8.333333333333334-3.1333333333333333j),(6.533333333333333-6.2j),(9.333333333333334-4.066666666666666j)
2022-08-11 05:25:00,NBP,NBP01,,,,,(10.666666666666666-3.733333333333333j),(7.4-6.666666666666667j),(10.533333333333331-5.466666666666667j)
2022-08-11 05:30:00,NBP,NBP01,,,,,(10-4.2j),(7.466666666666667-6.6j),(10.466666666666669-5.466666666666667j)
2022-08-11 05:35:00,NBP,NBP01,,,,,(8-3j),(6-6j),(8.933333333333334-4j)
2022-08-11 05:40:00,NBP,NBP01,,,,,(9.266666666666667-3.1333333333333333j),(6.133333333333334-6j),(9.133333333333333-5j)
2022-08-11 05:45:00,NBP,NBP01,,,,,(10.6-4.933333333333334j),(7.133333333333334-7.133333333333334j),(10.466666666666669-6.533333333333333j)
2022-08-11 05:50:00,NBP,NBP01,,,,,(8.4-3.333333333333333j),(5.6-5.6j),(8.333333333333334-4.6j)
2022-08-11 05:55:00,NBP,NBP01,,,,,(8.133333333333333-3j),(5.866666666666666-5j),(8-4.066666666666666j)
2022-08-11 06:00:00,NBP,NBP01,,,,,(10-3.066666666666667j),(6.066666666666666-5.733333333333333j),(9.6-5.666666666666667j)
2022-08-11 06:05:00,NBP,NBP01,,,,,(9.266666666666667-3.8j),(6.266666666666667-5.866666666666666j),(8.466666666666667-5.266666666666667j)
2022-08-11 06:10:00,NBP,NBP01,,,,,(8.733333333333333-3.6666666666666665j),(6.4-5.933333333333334j),(8.666666666666666-4.6j)
