time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-11 04:50:00,NBM,NBM02,,,,,(41.8+17.266666666666666j),(24.466666666666665+17.133333333333333j),(29.666666666666668-4j)
2022-08-11 04:55:00,NBM,NBM02,,,,,(41.2+17.6j),(23+17j),(29.066666666666663-4.333333333333333j)
2022-08-11 05:00:00,NBM,NBM02,,,,,(42.4+17.4j),(24.4+17j),(30.4-4.2j)
2022-08-11 05:05:00,NBM,NBM02,,,,,(41.4+17.4j),(23.33333333333333+17.266666666666666j),(29.133333333333333-4.266666666666667j)
2022-08-11 05:10:00,NBM,NBM02,,,,,(42.333333333333336+17.133333333333333j),(24.066666666666663+17.066666666666666j),(30.066666666666663-4.466666666666667j)
2022-08-11 05:15:00,NBM,NBM02,,,,,(41.333333333333336+17.466666666666665j),(23.066666666666663+17j),(29.266666666666666-4.333333333333333j)
2022-08-11 05:20:00,NBM,NBM02,,,,,(41.2+17.733333333333334j),(22.73333333333333+17j),(29.266666666666666-4.8j)
2022-08-11 05:25:00,NBM,NBM02,,,,,(40.6+18.066666666666663j),(21.2+17.133333333333333j),(28.33333333333333-4.733333333333333j)
2022-08-11 05:30:00,NBM,NBM02,,,,,(41.4+17.6j),(23+17j),(29.53333333333333-4.866666666666666j)
2022-08-11 05:35:00,NBM,NBM02,,,,,(41+18.2j),(21.53333333333333+17j),(29-5j)
2022-08-11 05:40:00,NBM,NBM02,,,,,(42.13333333333333+16.666666666666668j),(23.933333333333334+16.333333333333332j),(30.2-4.933333333333334j)
2022-08-11 05:45:00,NBM,NBM02,,,,,(43.333333333333336+16.866666666666667j),(24.33333333333333+16j),(31.33333333333333-5.933333333333334j)
2022-08-11 05:50:00,NBM,NBM02,,,,,(43.333333333333336+15.866666666666667j),(25.466666666666665+15.466666666666669j),(31.33333333333333-5.266666666666667j)
2022-08-11 05:55:00,NBM,NBM02,,,,,(42.53333333333333+17.333333333333332j),(22.866666666666667+17.066666666666666j),(29.73333333333333-5.4j)
2022-08-11 06:00:00,NBM,NBM02,,,,,(41.46666666666667+17.533333333333335j),(23.466666666666665+17.2j),(29.2-4.133333333333334j)
2022-08-11 06:05:00,NBM,NBM02,,,,,(41.53333333333333+17.266666666666666j),(23.933333333333334+17.066666666666666j),(29.2-4.4j)
2022-08-11 06:10:00,NBM,NBM02,,,,,(40.93333333333333+17.333333333333332j),(22.933333333333334+17.2j),(28.6-4.066666666666666j)
2022-08-11 06:15:00,NBM,NBM02,,,,,(41.8+17j),(24.73333333333333+17.133333333333333j),(29.666666666666668-4.2j)
2022-08-11 06:20:00,NBM,NBM02,,,,,(42.86666666666667+17.266666666666666j),(24.866666666666667+17.066666666666666j),(30.6-4.2j)
2022-08-11 06:25:00,NBM,NBM02,,,,,(41.333333333333336+17.2j),(23.6+17j),(29.4-3.933333333333333j)
2022-08-11 06:30:00,NBM,NBM02,,,,,(41.66666666666666+17.466666666666665j),(23.8+17.2j),(29.6-4.466666666666667j)
2022-08-11 06:35:00,NBM,NBM02,,,,,(41.06666666666667+18.066666666666663j),(21.2+17.066666666666666j),(28.8-5.133333333333334j)
2022-08-11 06:40:00,NBM,NBM02,,,,,(41.8+18.133333333333333j),(22.133333333333333+17.133333333333333j),(29.4-5.066666666666666j)
2022-08-11 06:45:00,NBM,NBM02,,,,,(41.06666666666667+18j),(21.33333333333333+17.266666666666666j),(28.53333333333333-5.133333333333334j)
2022-08-11 06:50:00,NBM,NBM02,,,,,(41.73333333333333+18j),(22.266666666666666+17j),(29.266666666666666-4.933333333333334j)
2022-08-11 06:55:00,NBM,NBM02,,,,,(41.53333333333333+17.8j),(22.4+17.133333333333333j),(29.066666666666663-4.533333333333333j)
2022-08-11 07:00:00,NBM,NBM02,,,,,(41.266666666666666+18j),(21.466666666666665+17j),(28.866666666666667-5j)
2022-08-11 07:05:00,NBM,NBM02,,,,,(40.13333333333333+17.666666666666668j),(21.4+17.066666666666666j),(27.866666666666667-4.6j)
2022-08-11 07:10:00,NBM,NBM02,,,,,(37.53333333333333+19.133333333333333j),(18.266666666666666+17.866666666666667j),(25.933333333333334-5.8j)
2022-08-11 07:15:00,NBM,NBM02,,,,,(38.13333333333333+17.6j),(20.8+17.466666666666665j),(26.466666666666665-5.133333333333334j)
2022-08-11 07:20:00,NBM,NBM02,,,,,(39.06666666666667+17.933333333333334j),(21+17.733333333333334j),(26.866666666666667-4.333333333333333j)
2022-08-11 07:25:00,NBM,NBM02,,,,,(41.6+16.733333333333334j),(24.2+16.733333333333334j),(29.4-4.8j)
2022-08-11 07:30:00,NBM,NBM02,,,,,(43.53333333333333+15.466666666666669j),(26.866666666666667+16j),(31.33333333333333-4.533333333333333j)
2022-08-11 07:35:00,NBM,NBM02,,,,,(43.53333333333333+15.866666666666667j),(25.866666666666667+16j),(30.866666666666667-5j)
2022-08-11 07:40:00,NBM,NBM02,,,,,(43+15.6j),(26.33333333333333+16.2j),(30.8-4.466666666666667j)
2022-08-11 07:45:00,NBM,NBM02,,,,,(41.06666666666667+17j),(23+17j),(29-4.2j)
2022-08-11 07:50:00,NBM,NBM02,,,,,(40.53333333333333+17.933333333333334j),(21.53333333333333+17.066666666666666j),(28.6-4.866666666666666j)
2022-08-11 07:55:00,NBM,NBM02,,,,,(40.66666666666666+17.333333333333332j),(22.73333333333333+17j),(29-4.466666666666667j)
2022-08-11 08:00:00,NBM,NBM02,,,,,(41.46666666666667+18.066666666666663j),(22.4+17j),(29.4-5j)
2022-08-11 08:05:00,NBM,NBM02,,,,,(40.86666666666667+17.733333333333334j),(22.133333333333333+17.133333333333333j),(28.8-4.533333333333333j)
2022-08-11 08:10:00,NBM,NBM02,,,,,(41.53333333333333+17.866666666666667j),(22.133333333333333+17.066666666666666j),(29.2-4.933333333333334j)
2022-08-11 08:15:00,NBM,NBM02,,,,,(40.86666666666667+18j),(21.33333333333333+17j),(28.53333333333333-4.733333333333333j)
2022-08-11 08:20:00,NBM,NBM02,,,,,(40.93333333333333+18.133333333333333j),(21.73333333333333+17.133333333333333j),(28.866666666666667-4.8j)
2022-08-11 08:25:00,NBM,NBM02,,,,,(41+17.866666666666667j),(22.066666666666663+17j),(28.8-4.866666666666666j)
2022-08-11 08:30:00,NBM,NBM02,,,,,(41.4+17.066666666666666j),(23.33333333333333+17j),(29.066666666666663-4j)
2022-08-11 08:35:00,NBM,NBM02,,,,,(41.86666666666667+17.133333333333333j),(23.866666666666667+17j),(29.6-4.333333333333333j)
2022-08-11 08:40:00,NBM,NBM02,,,,,(41.66666666666666+16.8j),(24.4+17j),(29.73333333333333-3.8j)
2022-08-11 08:45:00,NBM,NBM02,,,,,(42.13333333333333+17.2j),(24.466666666666665+17.266666666666666j),(30-4.466666666666667j)
2022-08-11 08:50:00,NBM,NBM02,,,,,(41.4+16.866666666666667j),(23.8+17j),(29.53333333333333-3.933333333333333j)
2022-08-11 08:55:00,NBM,NBM02,,,,,(41.06666666666667+16.6j),(24.066666666666663+17j),(29-3.866666666666666j)
2022-08-11 09:00:00,NBM,NBM02,,,,,(41.333333333333336+17j),(23.33333333333333+17.066666666666666j),(29.2-4.2j)
2022-08-11 09:05:00,NBM,NBM02,,,,,(41.13333333333333+16.8j),(23.8+17j),(29.2-4.066666666666666j)
2022-08-11 09:10:00,NBM,NBM02,,,,,(40.73333333333333+18j),(21.666666666666668+17.133333333333333j),(28.6-5j)
2022-08-11 09:15:00,NBM,NBM02,,,,,(40.66666666666666+17.333333333333332j),(22.8+16.733333333333334j),(29.066666666666663-4.333333333333333j)
2022-08-11 09:20:00,NBM,NBM02,,,,,(43.333333333333336+17.133333333333333j),(24.4+16.6j),(31-5.133333333333334j)
2022-08-11 09:25:00,NBM,NBM02,,,,,(42.8+16.333333333333332j),(24.33333333333333+15.866666666666667j),(30.6-5.2j)
2022-08-11 09:30:00,NBM,NBM02,,,,,(43.266666666666666+15.666666666666666j),(25.4+15.866666666666667j),(30.933333333333334-5.2j)
2022-08-11 09:35:00,NBM,NBM02,,,,,(42.6+16.866666666666667j),(23.466666666666665+16.133333333333333j),(30-5.333333333333333j)
2022-08-11 09:40:00,NBM,NBM02,,,,,(40.333333333333336+17.4j),(22.2+16.933333333333334j),(28.33333333333333-4.266666666666667j)
2022-08-11 09:45:00,NBM,NBM02,,,,,(42.266666666666666+17.333333333333332j),(24+17j),(30.066666666666663-4.133333333333334j)
2022-08-11 09:50:00,NBM,NBM02,,,,,(41.46666666666667+17.266666666666666j),(23.53333333333333+17j),(29.266666666666666-4j)
2022-08-11 09:55:00,NBM,NBM02,,,,,(41+16.666666666666668j),(24.4+17j),(29.133333333333333-3.4j)
2022-08-11 10:00:00,NBM,NBM02,,,,,(41.2+17.6j),(23.466666666666665+17j),(29.33333333333333-4.133333333333334j)
2022-08-11 10:05:00,NBM,NBM02,,,,,(41.93333333333333+16.4j),(25.2+16.2j),(30.133333333333333-3.866666666666666j)
2022-08-11 10:10:00,NBM,NBM02,,,,,(41.13333333333333+16.6j),(23.8+16.6j),(29.33333333333333-4j)
2022-08-11 10:15:00,NBM,NBM02,,,,,(42.06666666666667+17j),(24.066666666666663+16.866666666666667j),(29.866666666666667-4.533333333333333j)
2022-08-11 10:20:00,NBM,NBM02,,,,,(42.4+16.8j),(24.666666666666668+16.466666666666665j),(30.4-4.066666666666666j)
2022-08-11 10:25:00,NBM,NBM02,,,,,(41.6+17.2j),(23.133333333333333+16.733333333333334j),(29.6-4.733333333333333j)
2022-08-11 10:30:00,NBM,NBM02,,,,,(41.333333333333336+17.266666666666666j),(21.6+16.066666666666666j),(28.666666666666668-4.933333333333334j)
