time,building,gld_object,property,complex_value,double_value,anomaly
2022-08-11 16:40:00,main,msource,measured_power_A,(47.06705409295699+15.534427202034674j),N/A,0
2022-08-11 16:40:00,main,msource,measured_power_B,(28.86703140522031+15.267027926251652j),N/A,0
2022-08-11 16:40:00,main,msource,measured_power_C,(34.33364406787579-5.93322385010887j),N/A,0
2022-08-11 16:45:00,main,msource,measured_voltage_A,(12470.54781626222+0.11324531848326991j),N/A,0
2022-08-11 16:45:00,main,msource,measured_voltage_B,(-6235.243576051222-10799.843817511644j),N/A,0
2022-08-11 16:45:00,main,msource,measured_voltage_C,(-6235.3597366983295+10799.907742050245j),N/A,0
2022-08-11 16:45:00,main,msource,measured_current_A,(0.0036887041693356437-0.0013205254850712222j),N/A,0
2022-08-11 16:45:00,main,msource,measured_current_B,(-0.0021712730813305825-0.001258795236935839j),N/A,0
2022-08-11 16:45:00,main,msource,measured_current_C,(-0.0017504316929262131+0.002069664333248511j),N/A,0
2022-08-11 16:45:00,main,msource,measured_power_A,(46.00001218041684+16.468093932651986j),N/A,0
2022-08-11 16:45:00,main,msource,measured_power_B,(27.133208489354082+15.600515248869485j),N/A,0
2022-08-11 16:45:00,main,msource,measured_power_C,(33.26675515600866-5.999399140345567j),N/A,0
2022-08-11 16:50:00,main,msource,measured_voltage_A,(12470.548165670716+0.11342154023353658j),N/A,0
2022-08-11 16:50:00,main,msource,measured_voltage_B,(-6235.243279897487-10799.844025731287j),N/A,0
2022-08-11 16:50:00,main,msource,measured_voltage_C,(-6235.359776392224+10799.907791015048j),N/A,0
2022-08-11 16:50:00,main,msource,measured_current_A,(0.003688707848892303-0.0013632754156112092j),N/A,0
2022-08-11 16:50:00,main,msource,measured_current_B,(-0.002156275513698347-0.0011687461665133014j),N/A,0
2022-08-11 16:50:00,main,msource,measured_current_C,(-0.0017536513041704893+0.002043125277850777j),N/A,0
2022-08-11 16:50:00,main,msource,measured_power_A,(46.00005427390168+17.001210112380043j),N/A,0
2022-08-11 16:50:00,main,msource,measured_power_B,(26.06717871041014+16.00002254378774j),N/A,0
2022-08-11 16:50:00,main,msource,measured_power_C,(33.00021141012282-6.199651206993645j),N/A,0
2022-08-11 16:55:00,main,msource,measured_voltage_A,(12470.548328354153+0.11331434875391999j),N/A,0
2022-08-11 16:55:00,main,msource,measured_voltage_B,(-6235.243272124227-10799.843955821138j),N/A,0
2022-08-11 16:55:00,main,msource,measured_voltage_C,(-6235.36001350688+10799.907861525442j),N/A,0
2022-08-11 16:55:00,main,msource,measured_current_A,(0.0036780454806817353-0.0014381055493672967j),N/A,0
2022-08-11 16:55:00,main,msource,measured_current_B,(-0.0021482537704287097-0.0011547945177881047j),N/A,0
2022-08-11 16:55:00,main,msource,measured_current_C,(-0.0017638194549363106+0.0020928018784616143j),N/A,0
2022-08-11 16:55:00,main,msource,measured_power_A,(45.867080962732395+17.9343815299875j),N/A,0
2022-08-11 16:55:00,main,msource,measured_power_B,(25.86648546203036+16.00038075041025j),N/A,0
2022-08-11 16:55:00,main,msource,measured_power_C,(33.60011676016818-5.999714448526547j),N/A,0
2022-08-11 17:00:00,main,msource,measured_voltage_A,(12470.547966822269+0.11314475223505406j),N/A,0
2022-08-11 17:00:00,main,msource,measured_voltage_B,(-6235.2437935647085-10799.843990344772j),N/A,0
2022-08-11 17:00:00,main,msource,measured_voltage_C,(-6235.359766100539+10799.90782555378j),N/A,0
2022-08-11 17:00:00,main,msource,measured_current_A,(0.00370475754976618-0.0014220713674684138j),N/A,0
2022-08-11 17:00:00,main,msource,measured_current_B,(-0.0021659252524841577-0.001249591150553897j),N/A,0
2022-08-11 17:00:00,main,msource,measured_current_C,(-0.0017899947124533355+0.0021702726371586323j),N/A,0
2022-08-11 17:00:00,main,msource,measured_power_A,(46.20019582989356+17.73442837413445j),N/A,0
2022-08-11 17:00:00,main,msource,measured_power_B,(27.000461465574432+15.600149355592443j),N/A,0
2022-08-11 17:00:00,main,msource,measured_power_C,(34.60000544919899-5.799347219516818j),N/A,0
2022-08-11 17:05:00,main,msource,measured_voltage_A,(12470.547605436594+0.11296378291239108j),N/A,0
2022-08-11 17:05:00,main,msource,measured_voltage_B,(-6235.244240154339-10799.844019772418j),N/A,0
2022-08-11 17:05:00,main,msource,measured_voltage_C,(-6235.359666343946+10799.907699933701j),N/A,0
2022-08-11 17:05:00,main,msource,measured_current_A,(0.003699414615754293-0.0014434675776886507j),N/A,0
2022-08-11 17:05:00,main,msource,measured_current_B,(-0.0021577034203801304-0.001192547642858699j),N/A,0
2022-08-11 17:05:00,main,msource,measured_current_C,(-0.001782518666004762+0.0021252162696328014j),N/A,0
2022-08-11 17:05:00,main,msource,measured_power_A,(46.13356301845374+18.00124904434012j),N/A,0
2022-08-11 17:05:00,main,msource,measured_power_B,(26.333136352907736+15.867034559790508j),N/A,0
2022-08-11 17:05:00,main,msource,measured_power_C,(34.06678454894298-5.99954925633407j),N/A,0
2022-08-11 17:10:00,main,msource,measured_voltage_A,(12470.547574445225+0.11333238620109592j),N/A,0
2022-08-11 17:10:00,main,msource,measured_voltage_B,(-6235.243768763193-10799.844200074762j),N/A,0
2022-08-11 17:10:00,main,msource,measured_voltage_C,(-6235.359844264559+10799.907638951518j),N/A,0
2022-08-11 17:10:00,main,msource,measured_current_A,(0.003827741065082213-0.0013418737664083746j),N/A,0
2022-08-11 17:10:00,main,msource,measured_current_B,(-0.002219567249994725-0.0013853059499524534j),N/A,0
2022-08-11 17:10:00,main,msource,measured_current_C,(-0.0018506034393794835+0.002221713657490909j),N/A,0
2022-08-11 17:10:00,main,msource,measured_power_A,(47.73387497700945+16.7343344499243j),N/A,0
2022-08-11 17:10:00,main,msource,measured_power_B,(28.800631293803526+15.333260199259811j),N/A,0
2022-08-11 17:10:00,main,msource,measured_power_C,(35.53348067466369-6.133162096251475j),N/A,0
2022-08-11 17:15:00,main,msource,measured_voltage_A,(12470.547798033514+0.11330435296012767j),N/A,0
2022-08-11 17:15:00,main,msource,measured_voltage_B,(-6235.243425964429-10799.84423278228j),N/A,0
2022-08-11 17:15:00,main,msource,measured_voltage_C,(-6235.359925931521+10799.907668614225j),N/A,0
2022-08-11 17:15:00,main,msource,measured_current_A,(0.0038811685641737537-0.0012884174481475608j),N/A,0
2022-08-11 17:15:00,main,msource,measured_current_B,(-0.002201795723522082-0.0014078796084504575j),N/A,0
2022-08-11 17:15:00,main,msource,measured_current_C,(-0.001872458597063087+0.0022275798983173445j),N/A,0
2022-08-11 17:15:00,main,msource,measured_power_A,(48.4001521084486+16.067711124237416j),N/A,0
2022-08-11 17:15:00,main,msource,measured_power_B,(28.9336127801831+15.000578773304555j),N/A,0
2022-08-11 17:15:00,main,msource,measured_power_C,(35.73311052538151-6.332617531805685j),N/A,0
2022-08-11 17:20:00,main,msource,measured_voltage_A,(12470.546786745954+0.11412929009287896j),N/A,0
2022-08-11 17:20:00,main,msource,measured_voltage_B,(-6235.243329373441-10799.843786790803j),N/A,0
2022-08-11 17:20:00,main,msource,measured_voltage_C,(-6235.360180063738+10799.906939506987j),N/A,0
2022-08-11 17:20:00,main,msource,measured_current_A,(0.003897217172033063-0.0012884225694675955j),N/A,0
2022-08-11 17:20:00,main,msource,measured_current_B,(-0.002227261575171724-0.0014733996067661792j),N/A,0
2022-08-11 17:20:00,main,msource,measured_current_C,(-0.0019031358533538878+0.0022592939785681665j),N/A,0
2022-08-11 17:20:00,main,msource,measured_power_A,(48.60028203519487+16.06777872027427j),N/A,0
2022-08-11 17:20:00,main,msource,measured_power_B,(29.800003467953008+14.867072014585972j),N/A,0
2022-08-11 17:20:00,main,msource,measured_power_C,(36.266902234779145-6.466178400439482j),N/A,0
2022-08-11 17:25:00,main,msource,measured_voltage_A,(12470.546723105772+0.11325820334450586j),N/A,0
2022-08-11 17:25:00,main,msource,measured_voltage_B,(-6235.244690655212-10799.843302319166j),N/A,0
2022-08-11 17:25:00,main,msource,measured_voltage_C,(-6235.359392744893+10799.907598817455j),N/A,0
2022-08-11 17:25:00,main,msource,measured_current_A,(0.003934635420532739-0.0013097973314279976j),N/A,0
2022-08-11 17:25:00,main,msource,measured_current_B,(-0.0022309814085019752-0.0014157103578327224j),N/A,0
2022-08-11 17:25:00,main,msource,measured_current_C,(-0.0019414164853515103+0.0022186850401340052j),N/A,0
2022-08-11 17:25:00,main,msource,measured_power_A,(49.06690650484795+16.334334449110646j),N/A,0
2022-08-11 17:25:00,main,msource,measured_power_B,(29.200165008376025+15.266949130026564j),N/A,0
2022-08-11 17:25:00,main,msource,measured_power_C,(36.06702294149217-7.132820048075107j),N/A,0
2022-08-11 17:30:00,main,msource,measured_voltage_A,(12470.546921332627+0.11416052092457346j),N/A,0
2022-08-11 17:30:00,main,msource,measured_voltage_B,(-6235.243088784991-10799.843993435803j),N/A,0
2022-08-11 17:30:00,main,msource,measured_voltage_C,(-6235.360274709556+10799.906891666853j),N/A,0
2022-08-11 17:30:00,main,msource,measured_current_A,(0.00404156310196413-0.001320500473411812j),N/A,0
2022-08-11 17:30:00,main,msource,measured_current_B,(-0.0022878430172568187-0.0015248497220454738j),N/A,0
2022-08-11 17:30:00,main,msource,measured_current_C,(-0.0020048810256412253+0.002317874532309361j),N/A,0
2022-08-11 17:30:00,main,msource,measured_power_A,(50.40035154954839+16.467824500273018j),N/A,0
2022-08-11 17:30:00,main,msource,measured_power_B,(30.73339647310064+15.20053897702534j),N/A,0
2022-08-11 17:30:00,main,msource,measured_power_C,(37.5339846383092-7.199745625271998j),N/A,0
2022-08-11 17:35:00,main,msource,measured_voltage_A,(12470.546938299503+0.11389893184597928j),N/A,0
2022-08-11 17:35:00,main,msource,measured_voltage_B,(-6235.243503584251-10799.843782192078j),N/A,0
2022-08-11 17:35:00,main,msource,measured_voltage_C,(-6235.360047199382+10799.906847801574j),N/A,0
2022-08-11 17:35:00,main,msource,measured_current_A,(0.004020164521556513-0.0012937540641577705j),N/A,0
2022-08-11 17:35:00,main,msource,measured_current_B,(-0.002265933289891109-0.0015189834812190384j),N/A,0
2022-08-11 17:35:00,main,msource,measured_current_C,(-0.001970292942132801+0.002300766936969012j),N/A,0
2022-08-11 17:35:00,main,msource,measured_power_A,(50.133503008550875+16.134278676140074j),N/A,0
2022-08-11 17:35:00,main,msource,measured_power_B,(30.533430130244735+15.000493668369733j),N/A,0
2022-08-11 17:35:00,main,msource,measured_power_C,(37.13355449042088-6.93287000122127j),N/A,0
2022-08-11 17:40:00,main,msource,measured_voltage_A,(12470.548007596+0.11417731850816056j),N/A,0
2022-08-11 17:40:00,main,msource,measured_voltage_B,(-6235.242476548038-10799.843727366318j),N/A,0
2022-08-11 17:40:00,main,msource,measured_voltage_C,(-6235.36063577793+10799.907227454707j),N/A,0
2022-08-11 17:40:00,main,msource,measured_current_A,(0.004078975546217833-0.0013098188378357634j),N/A,0
2022-08-11 17:40:00,main,msource,measured_current_B,(-0.002296574166393839-0.001550679371575825j),N/A,0
2022-08-11 17:40:00,main,msource,measured_current_C,(-0.0019848812371492386+0.0023046595742926j),N/A,0
2022-08-11 17:40:00,main,msource,measured_power_A,(50.86691081931698+16.334624424974614j),N/A,0
2022-08-11 17:40:00,main,msource,measured_power_B,(31.066791677111283+15.13378022020363j),N/A,0
2022-08-11 17:40:00,main,msource,measured_power_C,(37.2665599260399-7.0661496303145j),N/A,0
2022-08-11 17:45:00,main,msource,measured_voltage_A,(12470.547341995316+0.11387217035755896j),N/A,0
2022-08-11 17:45:00,main,msource,measured_voltage_B,(-6235.243020476316-10799.843733294922j),N/A,0
2022-08-11 17:45:00,main,msource,measured_voltage_C,(-6235.360267324534+10799.907236691257j),N/A,0
2022-08-11 17:45:00,main,msource,measured_current_A,(0.00400414178633457-0.0012723835000894024j),N/A,0
2022-08-11 17:45:00,main,msource,measured_current_B,(-0.0022965832613408566-0.0015506520867347717j),N/A,0
2022-08-11 17:45:00,main,msource,measured_current_C,(-0.0018880291463574395+0.002286551534780301j),N/A,0
2022-08-11 17:45:00,main,msource,measured_power_A,(49.93369482147626+15.867774635354222j),N/A,0
2022-08-11 17:45:00,main,msource,measured_power_B,(31.066554972661528+15.134047741982043j),N/A,0
2022-08-11 17:45:00,main,msource,measured_power_C,(36.46708639028911-6.133067051670704j),N/A,0
2022-08-11 17:50:00,main,msource,measured_voltage_A,(12470.547196410513+0.11383940605657288j),N/A,0
2022-08-11 17:50:00,main,msource,measured_voltage_B,(-6235.243375183947-10799.843932709893j),N/A,0
2022-08-11 17:50:00,main,msource,measured_voltage_C,(-6235.360141852283+10799.906989255212j),N/A,0
2022-08-11 17:50:00,main,msource,measured_current_A,(0.004121761985192984-0.0012937791595002412j),N/A,0
2022-08-11 17:50:00,main,msource,measured_current_B,(-0.002329888957319781-0.0015869773051235825j),N/A,0
2022-08-11 17:50:00,main,msource,measured_current_C,(-0.001977032297872938+0.0023338998289546j),N/A,0
2022-08-11 17:50:00,main,msource,measured_power_A,(51.40048008566872+16.134603289216386j),N/A,0
2022-08-11 17:50:00,main,msource,measured_power_B,(31.66653190612962+15.267247391258728j),N/A,0
2022-08-11 17:50:00,main,msource,measured_power_C,(37.533409464259876-6.799058963241867j),N/A,0
2022-08-11 17:55:00,main,msource,measured_voltage_A,(12470.54766958621+0.11409723792338805j),N/A,0
2022-08-11 17:55:00,main,msource,measured_voltage_B,(-6235.242832252896-10799.844076124034j),N/A,0
2022-08-11 17:55:00,main,msource,measured_voltage_C,(-6235.360302978224+10799.906770001697j),N/A,0
2022-08-11 17:55:00,main,msource,measured_current_A,(0.003988106816871229-0.001325870305629584j),N/A,0
2022-08-11 17:55:00,main,msource,measured_current_B,(-0.002307924660271965-0.001420694388798438j),N/A,0
2022-08-11 17:55:00,main,msource,measured_current_C,(-0.0018829814507625997+0.0022030144464224577j),N/A,0
2022-08-11 17:55:00,main,msource,measured_power_A,(49.733724893054664+16.534783882014914j),N/A,0
2022-08-11 17:55:00,main,msource,measured_power_B,(29.733748574187935+16.066851965801387j),N/A,0
2022-08-11 17:55:00,main,msource,measured_power_C,(35.5334184236589-6.599435291768474j),N/A,0
2022-08-11 18:00:00,main,msource,measured_voltage_A,(12470.547337787655+0.11328688387513976j),N/A,0
2022-08-11 18:00:00,main,msource,measured_voltage_B,(-6235.2445841563185-10799.843754418232j),N/A,0
2022-08-11 18:00:00,main,msource,measured_voltage_C,(-6235.359410218002+10799.907641856778j),N/A,0
2022-08-11 18:00:00,main,msource,measured_current_A,(0.003907912432682403-0.0014381250003359103j),N/A,0
2022-08-11 18:00:00,main,msource,measured_current_B,(-0.0023183838493423536-0.0012355758371995762j),N/A,0
2022-08-11 18:00:00,main,msource,measured_current_C,(-0.0018168793758377433+0.002099222911056131j),N/A,0
2022-08-11 18:00:00,main,msource,measured_power_A,(48.73364406299491+17.93464860956681j),N/A,0
2022-08-11 18:00:00,main,msource,measured_power_B,(27.799716329097308+17.334065788451053j),N/A,0
2022-08-11 18:00:00,main,msource,measured_power_C,(34.000309472436825-6.532720122842942j),N/A,0
2022-08-11 18:05:00,main,msource,measured_voltage_A,(12470.548871486362+0.11513348152376413j),N/A,0
2022-08-11 18:05:00,main,msource,measured_voltage_B,(-6235.241321372144-10799.843911850403j),N/A,0
2022-08-11 18:05:00,main,msource,measured_voltage_C,(-6235.361160325115+10799.90687821718j),N/A,0
2022-08-11 18:05:00,main,msource,measured_current_A,(0.004020187092668159-0.0014006968324098423j),N/A,0
2022-08-11 18:05:00,main,msource,measured_current_B,(-0.0023481788957724348-0.0013727276382269338j),N/A,0
2022-08-11 18:05:00,main,msource,measured_current_C,(-0.0017987713363254443+0.0021960931917419657j),N/A,0
2022-08-11 18:05:00,main,msource,measured_power_A,(50.13377834453408+17.46792116083944j),N/A,0
2022-08-11 18:05:00,main,msource,measured_power_B,(29.46670630722823+16.80067745858136j),N/A,0
2022-08-11 18:05:00,main,msource,measured_power_C,(34.933590893529754-5.733128735278804j),N/A,0
2022-08-11 18:10:00,main,msource,measured_voltage_A,(12470.547158828687+0.11374163861121353j),N/A,0
2022-08-11 18:10:00,main,msource,measured_voltage_B,(-6235.243682207234-10799.844008225395j),N/A,0
2022-08-11 18:10:00,main,msource,measured_voltage_C,(-6235.359860812824+10799.907323350179j),N/A,0
2022-08-11 18:10:00,main,msource,measured_current_A,(0.003923965628122028-0.0013632651053863132j),N/A,0
2022-08-11 18:10:00,main,msource,measured_current_B,(-0.0023428128770319745-0.0013635053619509563j),N/A,0
2022-08-11 18:10:00,main,msource,measured_current_C,(-0.0018012269720202312+0.002157621565856971j),N/A,0
2022-08-11 18:10:00,main,msource,measured_power_A,(48.933843355111634+17.001108104985974j),N/A,0
2022-08-11 18:10:00,main,msource,measured_power_B,(29.333654403556608+16.800225418646683j),N/A,0
2022-08-11 18:10:00,main,msource,measured_power_C,(34.533411311665354-5.999537459568492j),N/A,0
2022-08-11 18:15:00,main,msource,measured_voltage_A,(12470.547622884238+0.11418050983623924j),N/A,0
2022-08-11 18:15:00,main,msource,measured_voltage_B,(-6235.242482851398-10799.844300444076j),N/A,0
2022-08-11 18:15:00,main,msource,measured_voltage_C,(-6235.3604107399005+10799.907067243454j),N/A,0
2022-08-11 18:15:00,main,msource,measured_current_A,(0.003870492080587651-0.0013578856376816884j),N/A,0
2022-08-11 18:15:00,main,msource,measured_current_B,(-0.0023308894014917314-0.0013641692930832505j),N/A,0
2022-08-11 18:15:00,main,msource,measured_current_C,(-0.001768776201060973+0.002176357156713493j),N/A,0
2022-08-11 18:15:00,main,msource,measured_power_A,(48.267000770890185+16.934019445899104j),N/A,0
2022-08-11 18:15:00,main,msource,measured_power_B,(29.266476583755278+16.667316287631937j),N/A,0
2022-08-11 18:15:00,main,msource,measured_power_C,(34.53341213719044-5.532247339608661j),N/A,0
2022-08-11 18:20:00,main,msource,measured_voltage_A,(12470.547958932699+0.11380531766765503j),N/A,0
2022-08-11 18:20:00,main,msource,measured_voltage_B,(-6235.243256016844-10799.844062786015j),N/A,0
2022-08-11 18:20:00,main,msource,measured_voltage_C,(-6235.359978408177+10799.907415847216j),N/A,0
2022-08-11 18:20:00,main,msource,measured_current_A,(0.004009475986221922-0.0013044568442088789j),N/A,0
2022-08-11 18:20:00,main,msource,measured_current_B,(-0.0023317988961935043-0.00141928467201069j),N/A,0
2022-08-11 18:20:00,main,msource,measured_current_C,(-0.0018742593965725973+0.002177175701945089j),N/A,0
2022-08-11 18:20:00,main,msource,measured_power_A,(50.000214122243925+16.267747935753114j),N/A,0
2022-08-11 18:20:00,main,msource,measured_power_B,(29.867386480295913+16.333479285143667j),N/A,0
2022-08-11 18:20:00,main,msource,measured_power_C,(35.199978039583364-6.666353718394587j),N/A,0
2022-08-11 18:25:00,main,msource,measured_voltage_A,(12470.547659737287+0.11453185388994208j),N/A,0
2022-08-11 18:25:00,main,msource,measured_voltage_B,(-6235.242382200707-10799.844548174142j),N/A,0
2022-08-11 18:25:00,main,msource,measured_voltage_C,(-6235.360465596316+10799.907046887647j),N/A,0
2022-08-11 18:25:00,main,msource,measured_current_A,(0.00408433308646261-0.0012456546030770177j),N/A,0
2022-08-11 18:25:00,main,msource,measured_current_B,(-0.002399538061581552-0.001590015017427504j),N/A,0
2022-08-11 18:25:00,main,msource,measured_current_C,(-0.0019383969629416242+0.0022883159545017406j),N/A,0
2022-08-11 18:25:00,main,msource,measured_power_A,(50.93372774584288+15.534462881483378j),N/A,0
2022-08-11 18:25:00,main,msource,measured_power_B,(32.13361643675647+16.0005090275083j),N/A,0
2022-08-11 18:25:00,main,msource,measured_power_C,(36.80020339188695-6.666032184245408j),N/A,0
2022-08-11 18:30:00,main,msource,measured_voltage_A,(12470.547996398465+0.11392521807057183j),N/A,0
2022-08-11 18:30:00,main,msource,measured_voltage_B,(-6235.243047212226-10799.844569120913j),N/A,0
2022-08-11 18:30:00,main,msource,measured_voltage_C,(-6235.360156473638+10799.907630748477j),N/A,0
2022-08-11 18:30:00,main,msource,measured_current_A,(0.004041570756119217-0.0012723776679490761j),N/A,0
2022-08-11 18:30:00,main,msource,measured_current_B,(-0.002362821760470979-0.0015371097106253728j),N/A,0
2022-08-11 18:30:00,main,msource,measured_current_C,(-0.0019255639926996082+0.0022339918359648436j),N/A,0
2022-08-11 18:30:00,main,msource,measured_power_A,(50.40045713912185+15.867707214534242j),N/A,0
2022-08-11 18:30:00,main,msource,measured_power_B,(31.33331391421887+15.933855121643964j),N/A,0
2022-08-11 18:30:00,main,msource,measured_power_C,(36.13349047508595-6.866169574388428j),N/A,0
2022-08-11 18:35:00,main,msource,measured_voltage_A,(12470.548095413676+0.1140932367219291j),N/A,0
2022-08-11 18:35:00,main,msource,measured_voltage_B,(-6235.242645904947-10799.844338606741j),N/A,0
2022-08-11 18:35:00,main,msource,measured_voltage_C,(-6235.360281786829+10799.907377269938j),N/A,0
2022-08-11 18:35:00,main,msource,measured_current_A,(0.004030876017691032-0.001256371480462537j),N/A,0
2022-08-11 18:35:00,main,msource,measured_current_B,(-0.002308324837940745-0.0015068417269503698j),N/A,0
2022-08-11 18:35:00,main,msource,measured_current_C,(-0.001929465724970214+0.002219394446001388j),N/A,0
2022-08-11 18:35:00,main,msource,measured_power_A,(50.267089901776835+15.668100868505835j),N/A,0
2022-08-11 18:35:00,main,msource,measured_power_B,(30.66662156411111+15.534025136189674j),N/A,0
2022-08-11 18:35:00,main,msource,measured_power_C,(36.00016839699062-6.999327139079966j),N/A,0
2022-08-11 18:40:00,main,msource,measured_voltage_A,(12470.548955366909+0.11487015746069153j),N/A,0
2022-08-11 18:40:00,main,msource,measured_voltage_B,(-6235.240628216488-10799.84495070353j),N/A,0
2022-08-11 18:40:00,main,msource,measured_voltage_C,(-6235.361404229846+10799.906822489207j),N/A,0
2022-08-11 18:40:00,main,msource,measured_current_A,(0.00408433409954112-0.0012830904180805014j),N/A,0
2022-08-11 18:40:00,main,msource,measured_current_B,(-0.002315819074283354-0.001551952664158307j),N/A,0
2022-08-11 18:40:00,main,msource,measured_current_C,(-0.0019668823370011523+0.002284205038449727j),N/A,0
2022-08-11 18:40:00,main,msource,measured_power_A,(50.9337409496036+16.001311040936223j),N/A,0
2022-08-11 18:40:00,main,msource,measured_power_B,(31.200537323311252+15.333688631513306j),N/A,0
2022-08-11 18:40:00,main,msource,measured_power_C,(36.933423789515814-6.99930203431548j),N/A,0
2022-08-11 18:45:00,main,msource,measured_voltage_A,(12470.548460475751+0.11434970477354814j),N/A,0
2022-08-11 18:45:00,main,msource,measured_voltage_B,(-6235.242116947182-10799.844142549964j),N/A,0
2022-08-11 18:45:00,main,msource,measured_voltage_C,(-6235.36077640955+10799.90733459109j),N/A,0
2022-08-11 18:45:00,main,msource,measured_current_A,(0.004132430052733449-0.0012937879491359272j),N/A,0
2022-08-11 18:45:00,main,msource,measured_current_B,(-0.0023591110220877454-0.0015948080545058474j),N/A,0
2022-08-11 18:45:00,main,msource,measured_current_C,(-0.00202340743271634+0.0023071697796694934j),N/A,0
2022-08-11 18:45:00,main,msource,measured_power_A,(51.533521287868815+16.134717859435643j),N/A,0
2022-08-11 18:45:00,main,msource,measured_power_B,(31.933306829422307+15.534017003617938j),N/A,0
2022-08-11 18:45:00,main,msource,measured_power_C,(37.53389516625448-7.4665768247907j),N/A,0
2022-08-11 18:50:00,main,msource,measured_voltage_A,(12470.548500504112+0.11433326800877293j),N/A,0
2022-08-11 18:50:00,main,msource,measured_voltage_B,(-6235.241634938483-10799.84439998264j),N/A,0
2022-08-11 18:50:00,main,msource,measured_voltage_C,(-6235.360834430671+10799.906823685431j),N/A,0
2022-08-11 18:50:00,main,msource,measured_current_A,(0.003982759133047686-0.001283087819881068j),N/A,0
2022-08-11 18:50:00,main,msource,measured_current_B,(-0.0022577114577870816-0.0014620127330999821j),N/A,0
2022-08-11 18:50:00,main,msource,measured_current_C,(-0.0019141407392453402+0.002203541953349486j),N/A,0
2022-08-11 18:50:00,main,msource,measured_power_A,(49.66704423487329+16.001264250100316j),N/A,0
2022-08-11 18:50:00,main,msource,measured_power_B,(29.866886509544827+15.266929779923244j),N/A,0
2022-08-11 18:50:00,main,msource,measured_power_C,(35.733405975334804-6.932662438329784j),N/A,0
2022-08-11 18:55:00,main,msource,measured_voltage_A,(12470.548134415978+0.1144191913788516j),N/A,0
2022-08-11 18:55:00,main,msource,measured_voltage_B,(-6235.241758673075-10799.844414586683j),N/A,0
2022-08-11 18:55:00,main,msource,measured_voltage_C,(-6235.360824432747+10799.906865696517j),N/A,0
2022-08-11 18:55:00,main,msource,measured_current_A,(0.004079003083079513-0.0012777594016188942j),N/A,0
2022-08-11 18:55:00,main,msource,measured_current_B,(-0.00231972080655396-0.0015373007045127451j),N/A,0
2022-08-11 18:55:00,main,msource,measured_current_C,(-0.0019920025806641206+0.0022635231289314106j),N/A,0
2022-08-11 18:55:00,main,msource,measured_power_A,(50.86725808777673+15.934826838325375j),N/A,0
2022-08-11 18:55:00,main,msource,measured_power_B,(31.06662846866018+15.467182247646893j),N/A,0
2022-08-11 18:55:00,main,msource,measured_power_C,(36.8666938344512-7.399558904063266j),N/A,0
2022-08-11 19:00:00,main,msource,measured_voltage_A,(12470.546691275531+0.11395080726697367j),N/A,0
2022-08-11 19:00:00,main,msource,measured_voltage_B,(-6235.243196206633-10799.843595205117j),N/A,0
2022-08-11 19:00:00,main,msource,measured_voltage_C,(-6235.360176882284+10799.906763838846j),N/A,0
2022-08-11 19:00:00,main,msource,measured_current_A,(0.003972065526908208-0.0012830898714344396j),N/A,0
2022-08-11 19:00:00,main,msource,measured_current_B,(-0.0022664517018711194-0.0014878150977892801j),N/A,0
2022-08-11 19:00:00,main,msource,measured_current_C,(-0.0019287472241558135+0.0022074527805671096j),N/A,0
2022-08-11 19:00:00,main,msource,measured_power_A,(49.533682404988106+16.001284770899204j),N/A,0
2022-08-11 19:00:00,main,msource,measured_power_B,(30.200047908331875+15.200434930590431j),N/A,0
2022-08-11 19:00:00,main,msource,measured_power_C,(35.866717848475-7.066027031599548j),N/A,0
2022-08-11 19:05:00,main,msource,measured_voltage_A,(12470.548113692306+0.11431552120468445j),N/A,0
2022-08-11 19:05:00,main,msource,measured_voltage_B,(-6235.242146751736-10799.843826986109j),N/A,0
2022-08-11 19:05:00,main,msource,measured_voltage_C,(-6235.360434232119+10799.90686660613j),N/A,0
2022-08-11 19:05:00,main,msource,measured_current_A,(0.0038170238134127565-0.0013258450656805643j),N/A,0
2022-08-11 19:05:00,main,msource,measured_current_B,(-0.0021938922145636752-0.0012766486179316416j),N/A,0
2022-08-11 19:05:00,main,msource,measured_current_C,(-0.0018419723346596584+0.002078531906590797j),N/A,0
2022-08-11 19:05:00,main,msource,measured_power_A,(47.600227551603346+16.534451027937695j),N/A,0
2022-08-11 19:05:00,main,msource,measured_power_B,(27.46705489727732+15.733480021408663j),N/A,0
2022-08-11 19:05:00,main,msource,measured_power_C,(33.93331242693688-6.932734053544065j),N/A,0
2022-08-11 19:10:00,main,msource,measured_voltage_A,(12470.548234984059+0.11374531828130213j),N/A,0
2022-08-11 19:10:00,main,msource,measured_voltage_B,(-6235.242483518534-10799.84407873897j),N/A,0
2022-08-11 19:10:00,main,msource,measured_voltage_C,(-6235.360251359896+10799.907249301417j),N/A,0
2022-08-11 19:10:00,main,msource,measured_current_A,(0.0037314924593301324-0.001422067132800242j),N/A,0
2022-08-11 19:10:00,main,msource,measured_current_B,(-0.0022077256289776415-0.0011081101547461003j),N/A,0
2022-08-11 19:10:00,main,msource,measured_current_C,(-0.0017607726476853713+0.0020019888324895874j),N/A,0
2022-08-11 19:10:00,main,msource,measured_power_A,(46.53359494907707+17.73438121276835j),N/A,0
2022-08-11 19:10:00,main,msource,measured_power_B,(25.733121527079263+16.933757048303267j),N/A,0
