time,building,gld_object,property,complex_value,double_value
2022-08-10 20:15:00,R1,l131,power_pf_C,N/A,1.0
2022-08-10 20:15:00,R1,m_t11,measured_real_energy,N/A,0.3669981729872261
2022-08-10 20:15:00,R1,m_t11,measured_reactive_energy,N/A,0.039318181818181815
2022-08-10 20:15:00,R1,m_t11,measured_power,(440.39780758467134+47.18181818181817j),N/A
2022-08-10 20:15:00,R1,m_t11,measured_real_power,N/A,440.39780758467134
2022-08-10 20:15:00,R1,m_t11,measured_reactive_power,N/A,47.18181818181817
2022-08-10 20:15:00,R1,m_t11,measured_voltage_A,(469.7124221003365-0.01120223491366189j),N/A
2022-08-10 20:15:00,R1,m_t11,measured_voltage_B,(-234.8720893696355-406.78151842669837j),N/A
2022-08-10 20:15:00,R1,m_t11,measured_voltage_C,(-234.81877902979338+406.80572716041377j),N/A
2022-08-10 20:15:00,R1,m_t11,measured_current_A,(0.1708952078009492-0.10045238399082097j),N/A
2022-08-10 20:15:00,R1,m_t11,measured_current_B,(-0.09615327104392705-0.16653053030659143j),N/A
2022-08-10 20:15:00,R1,m_t11,measured_current_C,(-0.2871497355668351+0.49746514083682253j),N/A
2022-08-10 20:15:00,R1,m_t11,monthly_bill,N/A,0.0
2022-08-10 20:15:00,R1,m_t11,monthly_energy,N/A,0.0003669981729872261
2022-08-10 20:20:00,R1,n125,voltage_A,(12200.478711435597+0.008305450533199102j),N/A
2022-08-10 20:20:00,R1,n125,voltage_B,(-6100.22408246564-10565.914770434912j),N/A
2022-08-10 20:20:00,R1,n125,voltage_C,(-6100.241815725099+10565.915878321744j),N/A
2022-08-10 20:20:00,R1,n125,current_A,0j,N/A
2022-08-10 20:20:00,R1,n125,current_B,0j,N/A
2022-08-10 20:20:00,R1,n125,current_C,0j,N/A
2022-08-10 20:20:00,R1,n125,power_A,0j,N/A
2022-08-10 20:20:00,R1,n125,power_B,0j,N/A
2022-08-10 20:20:00,R1,n125,power_C,0j,N/A
2022-08-10 20:20:00,R1,n125,maximum_voltage_error,N/A,0.01247
2022-08-10 20:20:00,R1,l131,measured_voltage_A,(469.6150595341215-0.0112045591613668j),N/A
2022-08-10 20:20:00,R1,l131,measured_voltage_B,(-234.82341138036455-406.6971996883978j),N/A
2022-08-10 20:20:00,R1,l131,measured_voltage_C,(-234.77008998716397+406.7214134392482j),N/A
2022-08-10 20:20:00,R1,l131,constant_power_A,(80.27272727272727+47.18181818181818j),N/A
2022-08-10 20:20:00,R1,l131,constant_power_B,(90.32526165233058+0j),N/A
2022-08-10 20:20:00,R1,l131,constant_power_C,(269.7998186596135+0j),N/A
2022-08-10 20:20:00,R1,l131,constant_impedance_A,0j,N/A
2022-08-10 20:20:00,R1,l131,constant_impedance_B,0j,N/A
2022-08-10 20:20:00,R1,l131,constant_impedance_C,0j,N/A
2022-08-10 20:20:00,R1,l131,constant_current_A,0j,N/A
2022-08-10 20:20:00,R1,l131,constant_current_B,0j,N/A
2022-08-10 20:20:00,R1,l131,constant_current_C,0j,N/A
2022-08-10 20:20:00,R1,l131,power_pf_A,N/A,1.0
2022-08-10 20:20:00,R1,l131,power_pf_B,N/A,1.0
2022-08-10 20:20:00,R1,l131,power_pf_C,N/A,1.0
2022-08-10 20:20:00,R1,m_t11,measured_real_energy,N/A,0.48933089731630147
2022-08-10 20:20:00,R1,m_t11,measured_reactive_energy,N/A,0.052424242424242415
2022-08-10 20:20:00,R1,m_t11,measured_power,(440.39780758467134+47.18181818181818j),N/A
2022-08-10 20:20:00,R1,m_t11,measured_real_power,N/A,440.39780758467134
2022-08-10 20:20:00,R1,m_t11,measured_reactive_power,N/A,47.18181818181818
2022-08-10 20:20:00,R1,m_t11,measured_voltage_A,(469.6150595341215-0.011204559161366798j),N/A
2022-08-10 20:20:00,R1,m_t11,measured_voltage_B,(-234.8234113803645-406.6971996883978j),N/A
2022-08-10 20:20:00,R1,m_t11,measured_voltage_C,(-234.77008998716397+406.7214134392481j),N/A
