time,building,gld_object,property,complex_value,double_value
2022-08-24 15:35:00,main,msource,measured_voltage_A,(12470.562+9.145751388287819e-14j),N/A
2022-08-24 15:35:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 15:35:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 15:35:00,main,msource,measured_current_A,(-1.477463395201768e-13-1.9960995145619212e-14j),N/A
2022-08-24 15:35:00,main,msource,measured_current_B,(1.3790827656963494e-13+1.7387689306777724e-14j),N/A
2022-08-24 15:35:00,main,msource,measured_current_C,(1.4327810821748957e-13+1.879225636459057e-14j),N/A
2022-08-24 15:35:00,main,msource,measured_power_A,(692.9217827941818+251.3631083265173j),N/A
2022-08-24 15:35:00,main,msource,measured_power_B,(1426.7806950842141+422.6856250113299j),N/A
2022-08-24 15:35:00,main,msource,measured_power_C,(1100.1567491079657+103.72339603296547j),N/A
2022-08-24 15:40:00,main,msource,measured_voltage_A,(12470.562+8.922616339717013e-14j),N/A
2022-08-24 15:40:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 15:40:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 15:40:00,main,msource,measured_current_A,(-1.4414167269234112e-13-1.9473993320154855e-14j),N/A
2022-08-24 15:40:00,main,msource,measured_current_B,(1.3454363558124234e-13+1.6963470154814938e-14j),N/A
2022-08-24 15:40:00,main,msource,measured_current_C,(1.3978245583433113e-13+1.8333769045326912e-14j),N/A
2022-08-24 15:40:00,main,msource,measured_power_A,(693.2000451705512+251.7842713119715j),N/A
2022-08-24 15:40:00,main,msource,measured_power_B,(1425.5299430358627+423.11599767029014j),N/A
2022-08-24 15:40:00,main,msource,measured_power_C,(1102.015447901356+103.14256302903732j),N/A
2022-08-24 15:45:00,main,msource,measured_voltage_A,(12470.562+1.2431005268624072e-13j),N/A
2022-08-24 15:45:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 15:45:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 15:45:00,main,msource,measured_current_A,(-2.0081843984380122e-13-2.7131202816199175e-14j),N/A
2022-08-24 15:45:00,main,msource,measured_current_B,(1.8744643713138806e-13+2.3633537388579424e-14j),N/A
2022-08-24 15:45:00,main,msource,measured_current_C,(1.9474517101033311e-13+2.5542640288333185e-14j),N/A
2022-08-24 15:45:00,main,msource,measured_power_A,(688.8248942066612+249.8599631205466j),N/A
2022-08-24 15:45:00,main,msource,measured_power_B,(1420.7060122623232+422.8160547276789j),N/A
2022-08-24 15:45:00,main,msource,measured_power_C,(1093.8411655265597+100.00511800678498j),N/A
2022-08-24 15:50:00,main,msource,measured_voltage_A,(12470.562+1.2717027215634698e-13j),N/A
2022-08-24 15:50:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 15:50:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 15:50:00,main,msource,measured_current_A,(-2.0543902200256963e-13-2.7755457998023935e-14j),N/A
2022-08-24 15:50:00,main,msource,measured_current_B,(1.9175934616408278e-13+2.4177315645651802e-14j),N/A
2022-08-24 15:50:00,main,msource,measured_current_C,(1.9922601481818535e-13+2.613034462512571e-14j),N/A
2022-08-24 15:50:00,main,msource,measured_power_A,(688.4682105638326+252.13187548093234j),N/A
2022-08-24 15:50:00,main,msource,measured_power_B,(1419.2475017955999+422.57318404568684j),N/A
2022-08-24 15:50:00,main,msource,measured_power_C,(1091.6545247645897+101.96994305230305j),N/A
2022-08-24 15:55:00,main,msource,measured_voltage_A,(12470.562+1.0025598786943748e-13j),N/A
2022-08-24 15:55:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 15:55:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 15:55:00,main,msource,measured_current_A,(-1.6195995926215184e-13-2.1881299875960742e-14j),N/A
2022-08-24 15:55:00,main,msource,measured_current_B,(1.5117544656381423e-13+1.906043466751401e-14j),N/A
2022-08-24 15:55:00,main,msource,measured_current_C,(1.5706187134940006e-13+2.0600125086939005e-14j),N/A
2022-08-24 15:55:00,main,msource,measured_power_A,(691.8245724525511+250.03307678628954j),N/A
2022-08-24 15:55:00,main,msource,measured_power_B,(1422.8129963908957+420.1521786399838j),N/A
2022-08-24 15:55:00,main,msource,measured_power_C,(1096.0814940874168+99.36383653734873j),N/A
2022-08-24 16:00:00,main,msource,measured_voltage_A,(12470.562+1.37898608715644e-13j),N/A
2022-08-24 16:00:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:00:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:00:00,main,msource,measured_current_A,(-2.2277026564217359e-13-3.0096963522162044e-14j),N/A
2022-08-24 16:00:00,main,msource,measured_current_B,(2.0793654519932403e-13+2.621696197925418e-14j),N/A
2022-08-24 16:00:00,main,msource,measured_current_C,(2.16033116840498e-13+2.8334752359695267e-14j),N/A
2022-08-24 16:00:00,main,msource,measured_power_A,(687.1303291197668+250.97048321995211j),N/A
2022-08-24 16:00:00,main,msource,measured_power_B,(1418.725365371617+424.05855966329017j),N/A
2022-08-24 16:00:00,main,msource,measured_power_C,(1089.3973915848858+98.76485360248807j),N/A
2022-08-24 16:05:00,main,msource,measured_voltage_A,(12470.562+3.125978440764158e-14j),N/A
