time,building,gld_object,property,complex_value,double_value
2022-08-10 20:35:00,R1,msource,measured_voltage_A,(12192.172103832338-2.170573972574658e-12j),N/A
2022-08-10 20:35:00,R1,msource,measured_voltage_B,(-6096.086051916165-10558.730769230771j),N/A
2022-08-10 20:35:00,R1,msource,measured_voltage_C,(-6096.086051916166+10558.730769230768j),N/A
2022-08-10 20:35:00,R1,msource,measured_current_A,(-2.0020565872100474e-12-1.5965623188953832e-12j),N/A
2022-08-10 20:35:00,R1,msource,measured_current_B,(-3.247954081842795e-12+1.0176926109010124e-12j),N/A
2022-08-10 20:35:00,R1,msource,measured_current_C,(-2.9926583303395063e-12-1.7130096938539378e-12j),N/A
2022-08-10 20:35:00,R1,msource,measured_power_A,(-2.4409418472876112e-08+1.9465562566466164e-08j),N/A
2022-08-10 20:35:00,R1,msource,measured_power_B,(9.05426529124672e-09+4.0498214431454005e-08j),N/A
2022-08-10 20:35:00,R1,msource,measured_power_C,(1.5629454324723692e-10-4.2041328095850696e-08j),N/A
2022-08-10 20:40:00,R1,msource,measured_voltage_A,(12192.172103832338-2.170573972574658e-12j),N/A
2022-08-10 20:40:00,R1,msource,measured_voltage_B,(-6096.086051916165-10558.730769230771j),N/A
2022-08-10 20:40:00,R1,msource,measured_voltage_C,(-6096.086051916166+10558.730769230768j),N/A
2022-08-10 20:40:00,R1,msource,measured_current_A,(-2.0020565872100474e-12-1.5965623188953832e-12j),N/A
2022-08-10 20:40:00,R1,msource,measured_current_B,(-3.247954081842795e-12+1.0176926109010124e-12j),N/A
2022-08-10 20:40:00,R1,msource,measured_current_C,(-2.9926583303395063e-12-1.7130096938539378e-12j),N/A
2022-08-10 20:40:00,R1,msource,measured_power_A,(-2.4409418472876112e-08+1.9465562566466164e-08j),N/A
2022-08-10 20:40:00,R1,msource,measured_power_B,(9.05426529124672e-09+4.0498214431454005e-08j),N/A
2022-08-10 20:40:00,R1,msource,measured_power_C,(1.5629454324723692e-10-4.2041328095850696e-08j),N/A
2022-08-10 20:45:00,R1,msource,measured_voltage_A,(12188.63398295192+3.503574036957857e-12j),N/A
2022-08-10 20:45:00,R1,msource,measured_voltage_B,(-6094.3169914759565-10555.666666666666j),N/A
2022-08-10 20:45:00,R1,msource,measured_voltage_C,(-6094.316991475958+10555.666666666668j),N/A
2022-08-10 20:45:00,R1,msource,measured_current_A,(-2.2640931715357645e-12-3.039525408170964e-13j),N/A
2022-08-10 20:45:00,R1,msource,measured_current_B,(2.024968923294393e-12+2.986108407123829e-12j),N/A
2022-08-10 20:45:00,R1,msource,measured_current_C,(7.908579732264953e-12-1.7060761855729545e-12j),N/A
2022-08-10 20:45:00,R1,msource,measured_power_A,(-2.759620297115021e-08+3.704766268207834e-09j),N/A
2022-08-10 20:45:00,R1,msource,measured_power_B,(-4.386116749257389e-08-3.1766057607305593e-09j),N/A
2022-08-10 20:45:00,R1,msource,measured_power_C,(-6.620616336363094e-08+7.308296237405502e-08j),N/A
2022-08-10 20:50:00,R1,msource,measured_voltage_A,(12188.63398295192+3.503574036957857e-12j),N/A
2022-08-10 20:50:00,R1,msource,measured_voltage_B,(-6094.3169914759565-10555.666666666666j),N/A
2022-08-10 20:50:00,R1,msource,measured_voltage_C,(-6094.316991475958+10555.666666666668j),N/A
2022-08-10 20:50:00,R1,msource,measured_current_A,(-2.2640931715357645e-12-3.039525408170964e-13j),N/A
2022-08-10 20:50:00,R1,msource,measured_current_B,(2.024968923294393e-12+2.986108407123829e-12j),N/A
2022-08-10 20:50:00,R1,msource,measured_current_C,(7.908579732264953e-12-1.7060761855729545e-12j),N/A
2022-08-10 20:50:00,R1,msource,measured_power_A,(-2.759620297115021e-08+3.704766268207834e-09j),N/A
2022-08-10 20:50:00,R1,msource,measured_power_B,(-4.386116749257389e-08-3.1766057607305593e-09j),N/A
2022-08-10 20:50:00,R1,msource,measured_power_C,(-6.620616336363094e-08+7.308296237405502e-08j),N/A
2022-08-10 20:55:00,R1,msource,measured_voltage_A,(12188.63398295192+3.503574036957857e-12j),N/A
2022-08-10 20:55:00,R1,msource,measured_voltage_B,(-6094.3169914759565-10555.666666666666j),N/A
2022-08-10 20:55:00,R1,msource,measured_voltage_C,(-6094.316991475958+10555.666666666668j),N/A
2022-08-10 20:55:00,R1,msource,measured_current_A,(-2.2640931715357645e-12-3.039525408170964e-13j),N/A
2022-08-10 20:55:00,R1,msource,measured_current_B,(2.024968923294393e-12+2.986108407123829e-12j),N/A
2022-08-10 20:55:00,R1,msource,measured_current_C,(7.908579732264953e-12-1.7060761855729545e-12j),N/A
2022-08-10 20:55:00,R1,msource,measured_power_A,(-2.759620297115021e-08+3.704766268207834e-09j),N/A
2022-08-10 20:55:00,R1,msource,measured_power_B,(-4.386116749257389e-08-3.1766057607305593e-09j),N/A
2022-08-10 20:55:00,R1,msource,measured_power_C,(-6.620616336363094e-08+7.308296237405502e-08j),N/A
2022-08-10 21:00:00,R1,msource,measured_voltage_A,(12188.63398295192+3.503574036957857e-12j),N/A
2022-08-10 21:00:00,R1,msource,measured_voltage_B,(-6094.3169914759565-10555.666666666666j),N/A
2022-08-10 21:00:00,R1,msource,measured_voltage_C,(-6094.316991475958+10555.666666666668j),N/A
2022-08-10 21:00:00,R1,msource,measured_current_A,(-2.2640931715357645e-12-3.039525408170964e-13j),N/A
2022-08-10 21:00:00,R1,msource,measured_current_B,(2.024968923294393e-12+2.986108407123829e-12j),N/A
2022-08-10 21:00:00,R1,msource,measured_current_C,(7.908579732264953e-12-1.7060761855729545e-12j),N/A
2022-08-10 21:00:00,R1,msource,measured_power_A,(-2.759620297115021e-08+3.704766268207834e-09j),N/A
2022-08-10 21:00:00,R1,msource,measured_power_B,(-4.386116749257389e-08-3.1766057607305593e-09j),N/A
2022-08-10 21:00:00,R1,msource,measured_power_C,(-6.620616336363094e-08+7.308296237405502e-08j),N/A
2022-08-10 21:05:00,R1,msource,measured_voltage_A,(12202.339178627679+1.981396812459984e-13j),N/A
2022-08-10 21:05:00,R1,msource,measured_voltage_B,(-6101.1695893138385-10567.535714285714j),N/A
2022-08-10 21:05:00,R1,msource,measured_voltage_C,(-6101.1695893138385+10567.535714285712j),N/A
2022-08-10 21:05:00,R1,msource,measured_current_A,(-2.8534929221461734e-12-2.854102182817774e-13j),N/A
2022-08-10 21:05:00,R1,msource,measured_current_B,(-2.68244676838001e-12+2.319852862252063e-12j),N/A
2022-08-10 21:05:00,R1,msource,measured_current_C,(2.528607100556356e-12+2.9452105878514634e-12j),N/A
2022-08-10 21:05:00,R1,msource,measured_power_A,(-3.4819288479841036e-08+3.48267228852041e-09j),N/A
2022-08-10 21:05:00,R1,msource,measured_power_B,(-8.149065325543313e-09+4.2500667761381e-08j),N/A
2022-08-10 21:05:00,R1,msource,measured_power_C,(1.5696157327975277e-08+4.469037511525022e-08j),N/A
2022-08-10 21:10:00,R1,msource,measured_voltage_A,(12202.339178627679+1.981396812459984e-13j),N/A
2022-08-10 21:10:00,R1,msource,measured_voltage_B,(-6101.1695893138385-10567.535714285714j),N/A
2022-08-10 21:10:00,R1,msource,measured_voltage_C,(-6101.1695893138385+10567.535714285712j),N/A
2022-08-10 21:10:00,R1,msource,measured_current_A,(-2.8534929221461734e-12-2.854102182817774e-13j),N/A
2022-08-10 21:10:00,R1,msource,measured_current_B,(-2.68244676838001e-12+2.319852862252063e-12j),N/A
2022-08-10 21:10:00,R1,msource,measured_current_C,(2.528607100556356e-12+2.9452105878514634e-12j),N/A
2022-08-10 21:10:00,R1,msource,measured_power_A,(-3.4819288479841036e-08+3.48267228852041e-09j),N/A
2022-08-10 21:10:00,R1,msource,measured_power_B,(-8.149065325543313e-09+4.2500667761381e-08j),N/A
2022-08-10 21:10:00,R1,msource,measured_power_C,(1.5696157327975277e-08+4.469037511525022e-08j),N/A
2022-08-10 21:15:00,R1,msource,measured_voltage_A,(12202.339178627679+1.981396812459984e-13j),N/A
2022-08-10 21:15:00,R1,msource,measured_voltage_B,(-6101.1695893138385-10567.535714285714j),N/A
2022-08-10 21:15:00,R1,msource,measured_voltage_C,(-6101.1695893138385+10567.535714285712j),N/A
2022-08-10 21:15:00,R1,msource,measured_current_A,(-2.8534929221461734e-12-2.854102182817774e-13j),N/A
2022-08-10 21:15:00,R1,msource,measured_current_B,(-2.68244676838001e-12+2.319852862252063e-12j),N/A
2022-08-10 21:15:00,R1,msource,measured_current_C,(2.528607100556356e-12+2.9452105878514634e-12j),N/A
2022-08-10 21:15:00,R1,msource,measured_power_A,(-3.4819288479841036e-08+3.48267228852041e-09j),N/A
2022-08-10 21:15:00,R1,msource,measured_power_B,(-8.149065325543313e-09+4.2500667761381e-08j),N/A
2022-08-10 21:15:00,R1,msource,measured_power_C,(1.5696157327975277e-08+4.469037511525022e-08j),N/A
